relationship_id,project_id,entity_id,relationship_type,financial_value_inr,is_primary,data_source
REL0006357,PRJ001384,SYN_ZP_017,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006358,PRJ001385,SYN_AGENCY_042,IMPLEMENTED_BY,3335400,TRUE,MPLADS_SANCTION_ORDER
REL0006359,PRJ001385,SYN_CONTRACTOR_041,EXECUTED_BY,2576734,TRUE,WORK_ORDER
REL0006360,PRJ001385,SYN_SUPPLIER_009,SUPPLIED_BY,591700,FALSE,SUPPLY_ORDER_REGISTER
REL0006361,PRJ001385,SYN_CONTRACTOR_041,PAID_TO,2272900,TRUE,FUND_TRANSACTION_LEDGER
REL0006362,PRJ001385,SYN_SUPPLIER_009,PAID_TO,591700,FALSE,FUND_TRANSACTION_LEDGER
REL0006363,PRJ001386,SYN_AGENCY_067,IMPLEMENTED_BY,1595500,TRUE,MPLADS_SANCTION_ORDER
REL0006364,PRJ001386,SYN_DA_045,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006365,PRJ001386,SYN_CONTRACTOR_040,EXECUTED_BY,1507193,TRUE,WORK_ORDER
REL0006366,PRJ001386,SYN_SUPPLIER_009,SUPPLIED_BY,82400,FALSE,SUPPLY_ORDER_REGISTER
REL0006367,PRJ001386,SYN_CONTRACTOR_040,PAID_TO,171300,TRUE,FUND_TRANSACTION_LEDGER
REL0006368,PRJ001386,SYN_SUPPLIER_009,PAID_TO,82400,FALSE,FUND_TRANSACTION_LEDGER
REL0006369,PRJ001387,SYN_AGENCY_046,IMPLEMENTED_BY,1277000,TRUE,MPLADS_SANCTION_ORDER
REL0006370,PRJ001387,SYN_DA_060,FUNDED_THROUGH,984100,TRUE,FUND_RELEASE_LEDGER
REL0006371,PRJ001387,SYN_CONTRACTOR_141,EXECUTED_BY,1181000,TRUE,WORK_ORDER
REL0006372,PRJ001387,SYN_CONTRACTOR_141,PAID_TO,1181000,TRUE,FUND_TRANSACTION_LEDGER
REL0006373,PRJ001388,SYN_AGENCY_056,IMPLEMENTED_BY,633900,TRUE,MPLADS_SANCTION_ORDER
REL0006374,PRJ001388,SYN_DA_060,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006375,PRJ001389,SYN_AGENCY_053,IMPLEMENTED_BY,1340100,TRUE,MPLADS_SANCTION_ORDER
REL0006376,PRJ001389,SYN_DA_045,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006377,PRJ001390,SYN_AGENCY_021,IMPLEMENTED_BY,4096500,TRUE,MPLADS_SANCTION_ORDER
REL0006378,PRJ001390,SYN_DA_040,FUNDED_THROUGH,1697800,TRUE,FUND_RELEASE_LEDGER
REL0006379,PRJ001390,SYN_CONTRACTOR_002,EXECUTED_BY,3325529,TRUE,WORK_ORDER
REL0006380,PRJ001390,SYN_SUPPLIER_019,SUPPLIED_BY,2157600,FALSE,SUPPLY_ORDER_REGISTER
REL0006381,PRJ001390,SYN_SUPPLIER_019,PAID_TO,2157600,TRUE,FUND_TRANSACTION_LEDGER
REL0006382,PRJ001390,SYN_CONTRACTOR_002,PAID_TO,1578800,FALSE,FUND_TRANSACTION_LEDGER
REL0006383,PRJ001390,SYN_ZP_024,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006384,PRJ001391,SYN_AGENCY_018,IMPLEMENTED_BY,2751800,TRUE,MPLADS_SANCTION_ORDER
REL0006385,PRJ001391,SYN_DA_040,FUNDED_THROUGH,1000800,TRUE,FUND_RELEASE_LEDGER
REL0006386,PRJ001391,SYN_CONTRACTOR_175,EXECUTED_BY,2267539,TRUE,WORK_ORDER
REL0006387,PRJ001391,SYN_CONTRACTOR_175,PAID_TO,463400,TRUE,FUND_TRANSACTION_LEDGER
REL0006388,PRJ001392,SYN_AGENCY_054,IMPLEMENTED_BY,212400,TRUE,MPLADS_SANCTION_ORDER
REL0006389,PRJ001392,SYN_ZP_015,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006390,PRJ001392,SYN_CONTRACTOR_003,EXECUTED_BY,195470,TRUE,WORK_ORDER
REL0006391,PRJ001392,SYN_CONTRACTOR_003,PAID_TO,68000,TRUE,FUND_TRANSACTION_LEDGER
REL0006392,PRJ001393,SYN_AGENCY_056,IMPLEMENTED_BY,5642600,TRUE,MPLADS_SANCTION_ORDER
REL0006393,PRJ001393,SYN_ZP_015,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006394,PRJ001393,SYN_CONTRACTOR_001,EXECUTED_BY,5237480,TRUE,WORK_ORDER
REL0006395,PRJ001393,SYN_CONTRACTOR_001,PAID_TO,344600,TRUE,FUND_TRANSACTION_LEDGER
REL0006396,PRJ001393,SYN_ZP_015,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006397,PRJ001394,SYN_AGENCY_056,IMPLEMENTED_BY,421700,TRUE,MPLADS_SANCTION_ORDER
REL0006398,PRJ001394,SYN_DA_038,FUNDED_THROUGH,229600,TRUE,FUND_RELEASE_LEDGER
REL0006399,PRJ001394,SYN_CONTRACTOR_086,EXECUTED_BY,321718,TRUE,WORK_ORDER
REL0006400,PRJ001394,SYN_CONTRACTOR_086,PAID_TO,309000,TRUE,FUND_TRANSACTION_LEDGER
REL0006401,PRJ001395,SYN_AGENCY_015,IMPLEMENTED_BY,1799600,TRUE,MPLADS_SANCTION_ORDER
REL0006402,PRJ001395,SYN_ZP_015,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006403,PRJ001395,SYN_CONTRACTOR_002,EXECUTED_BY,1641926,TRUE,WORK_ORDER
REL0006404,PRJ001395,SYN_SUPPLIER_019,SUPPLIED_BY,673000,FALSE,SUPPLY_ORDER_REGISTER
REL0006405,PRJ001395,SYN_SUPPLIER_019,PAID_TO,673000,TRUE,FUND_TRANSACTION_LEDGER
REL0006406,PRJ001395,SYN_CONTRACTOR_002,PAID_TO,298300,FALSE,FUND_TRANSACTION_LEDGER
REL0006407,PRJ001396,SYN_AGENCY_035,IMPLEMENTED_BY,291600,TRUE,MPLADS_SANCTION_ORDER
REL0006408,PRJ001396,SYN_DA_003,FUNDED_THROUGH,97000,TRUE,FUND_RELEASE_LEDGER
REL0006409,PRJ001396,SYN_CONTRACTOR_001,EXECUTED_BY,273656,TRUE,WORK_ORDER
REL0006410,PRJ001396,SYN_CONTRACTOR_001,PAID_TO,143300,TRUE,FUND_TRANSACTION_LEDGER
REL0006411,PRJ001396,SYN_ZP_015,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006412,PRJ001397,SYN_AGENCY_071,IMPLEMENTED_BY,370000,TRUE,MPLADS_SANCTION_ORDER
REL0006413,PRJ001397,SYN_ZP_015,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006414,PRJ001398,SYN_AGENCY_020,IMPLEMENTED_BY,4069900,TRUE,MPLADS_SANCTION_ORDER
REL0006415,PRJ001398,SYN_DA_003,FUNDED_THROUGH,1497200,TRUE,FUND_RELEASE_LEDGER
REL0006416,PRJ001398,SYN_CONTRACTOR_002,EXECUTED_BY,3701891,TRUE,WORK_ORDER
REL0006417,PRJ001398,SYN_SUPPLIER_038,SUPPLIED_BY,995800,FALSE,SUPPLY_ORDER_REGISTER
REL0006418,PRJ001398,SYN_CONTRACTOR_002,PAID_TO,2962900,TRUE,FUND_TRANSACTION_LEDGER
REL0006419,PRJ001398,SYN_SUPPLIER_038,PAID_TO,995800,FALSE,FUND_TRANSACTION_LEDGER
REL0006420,PRJ001398,SYN_DA_026,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006421,PRJ001399,SYN_AGENCY_065,IMPLEMENTED_BY,5488600,TRUE,MPLADS_SANCTION_ORDER
REL0006422,PRJ001399,SYN_DA_053,FUNDED_THROUGH,2989100,TRUE,FUND_RELEASE_LEDGER
REL0006423,PRJ001399,SYN_CONTRACTOR_042,EXECUTED_BY,5059394,TRUE,WORK_ORDER
REL0006424,PRJ001399,SYN_VENDOR_015,SUPPLIED_BY,3668900,FALSE,SUPPLY_ORDER_REGISTER
REL0006425,PRJ001399,SYN_VENDOR_015,PAID_TO,3668900,TRUE,FUND_TRANSACTION_LEDGER
REL0006426,PRJ001399,SYN_CONTRACTOR_042,PAID_TO,1443000,FALSE,FUND_TRANSACTION_LEDGER
REL0006427,PRJ001400,SYN_AGENCY_051,IMPLEMENTED_BY,1566000,TRUE,MPLADS_SANCTION_ORDER
REL0006428,PRJ001400,SYN_DA_053,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006429,PRJ001400,SYN_CONTRACTOR_042,EXECUTED_BY,1500100,TRUE,WORK_ORDER
REL0006430,PRJ001400,SYN_CONTRACTOR_042,PAID_TO,1500100,TRUE,FUND_TRANSACTION_LEDGER
REL0006431,PRJ001401,SYN_AGENCY_016,IMPLEMENTED_BY,2668200,TRUE,MPLADS_SANCTION_ORDER
REL0006432,PRJ001401,SYN_DA_014,FUNDED_THROUGH,2099300,TRUE,FUND_RELEASE_LEDGER
REL0006433,PRJ001401,SYN_CONTRACTOR_042,EXECUTED_BY,2491900,TRUE,WORK_ORDER
REL0006434,PRJ001401,SYN_CONTRACTOR_042,PAID_TO,2491900,TRUE,FUND_TRANSACTION_LEDGER
REL0006435,PRJ001401,SYN_DA_028,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006436,PRJ001402,SYN_AGENCY_029,IMPLEMENTED_BY,2758200,TRUE,MPLADS_SANCTION_ORDER
REL0006437,PRJ001402,SYN_DA_053,FUNDED_THROUGH,1170500,TRUE,FUND_RELEASE_LEDGER
REL0006438,PRJ001403,SYN_AGENCY_075,IMPLEMENTED_BY,2164100,TRUE,MPLADS_SANCTION_ORDER
REL0006439,PRJ001403,SYN_DA_053,FUNDED_THROUGH,2137400,TRUE,FUND_RELEASE_LEDGER
REL0006440,PRJ001403,SYN_CONTRACTOR_042,EXECUTED_BY,1702825,TRUE,WORK_ORDER
REL0006441,PRJ001403,SYN_VENDOR_017,SUPPLIED_BY,686900,FALSE,SUPPLY_ORDER_REGISTER
REL0006442,PRJ001403,SYN_VENDOR_017,PAID_TO,686900,TRUE,FUND_TRANSACTION_LEDGER
REL0006443,PRJ001403,SYN_CONTRACTOR_042,PAID_TO,309800,FALSE,FUND_TRANSACTION_LEDGER
REL0006444,PRJ001403,SYN_DA_053,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006445,PRJ001404,SYN_AGENCY_012,IMPLEMENTED_BY,1436200,TRUE,MPLADS_SANCTION_ORDER
REL0006446,PRJ001404,SYN_DA_014,FUNDED_THROUGH,551500,TRUE,FUND_RELEASE_LEDGER
REL0006447,PRJ001404,SYN_CONTRACTOR_102,EXECUTED_BY,1182738,TRUE,WORK_ORDER
REL0006448,PRJ001404,SYN_CONTRACTOR_102,PAID_TO,539700,TRUE,FUND_TRANSACTION_LEDGER
REL0006449,PRJ001404,SYN_DA_053,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006450,PRJ001405,SYN_AGENCY_019,IMPLEMENTED_BY,549700,TRUE,MPLADS_SANCTION_ORDER
REL0006451,PRJ001405,SYN_DA_014,FUNDED_THROUGH,244200,TRUE,FUND_RELEASE_LEDGER
REL0006452,PRJ001405,SYN_CONTRACTOR_155,EXECUTED_BY,445970,TRUE,WORK_ORDER
REL0006453,PRJ001405,SYN_VENDOR_011,SUPPLIED_BY,105900,FALSE,SUPPLY_ORDER_REGISTER
REL0006454,PRJ001405,SYN_CONTRACTOR_155,PAID_TO,189400,TRUE,FUND_TRANSACTION_LEDGER
REL0006455,PRJ001405,SYN_VENDOR_011,PAID_TO,105900,FALSE,FUND_TRANSACTION_LEDGER
REL0006456,PRJ001405,SYN_DA_053,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006457,PRJ001406,SYN_AGENCY_003,IMPLEMENTED_BY,679200,TRUE,MPLADS_SANCTION_ORDER
REL0006458,PRJ001406,SYN_DA_014,FUNDED_THROUGH,457700,TRUE,FUND_RELEASE_LEDGER
REL0006459,PRJ001406,SYN_CONTRACTOR_042,EXECUTED_BY,665100,TRUE,WORK_ORDER
REL0006460,PRJ001406,SYN_CONTRACTOR_042,PAID_TO,665100,TRUE,FUND_TRANSACTION_LEDGER
REL0006461,PRJ001406,SYN_DA_008,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006462,PRJ001407,SYN_AGENCY_037,IMPLEMENTED_BY,720000,TRUE,MPLADS_SANCTION_ORDER
REL0006463,PRJ001407,SYN_CONTRACTOR_055,EXECUTED_BY,654065,TRUE,WORK_ORDER
REL0006464,PRJ001407,SYN_CONTRACTOR_055,PAID_TO,89100,TRUE,FUND_TRANSACTION_LEDGER
REL0006465,PRJ001408,SYN_AGENCY_060,IMPLEMENTED_BY,766500,TRUE,MPLADS_SANCTION_ORDER
REL0006466,PRJ001408,SYN_CONTRACTOR_015,EXECUTED_BY,719159,TRUE,WORK_ORDER
REL0006467,PRJ001408,SYN_SUPPLIER_020,SUPPLIED_BY,430300,FALSE,SUPPLY_ORDER_REGISTER
REL0006468,PRJ001408,SYN_SUPPLIER_020,PAID_TO,430300,TRUE,FUND_TRANSACTION_LEDGER
REL0006469,PRJ001408,SYN_CONTRACTOR_015,PAID_TO,268200,FALSE,FUND_TRANSACTION_LEDGER
REL0006470,PRJ001408,SYN_DA_010,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006471,PRJ001409,SYN_AGENCY_062,IMPLEMENTED_BY,517800,TRUE,MPLADS_SANCTION_ORDER
REL0006472,PRJ001409,SYN_ZP_055,FUNDED_THROUGH,189300,TRUE,FUND_RELEASE_LEDGER
REL0006473,PRJ001409,SYN_CONTRACTOR_015,EXECUTED_BY,445405,TRUE,WORK_ORDER
REL0006474,PRJ001409,SYN_SUPPLIER_020,SUPPLIED_BY,141100,FALSE,SUPPLY_ORDER_REGISTER
REL0006475,PRJ001409,SYN_CONTRACTOR_015,PAID_TO,352200,TRUE,FUND_TRANSACTION_LEDGER
REL0006476,PRJ001409,SYN_SUPPLIER_020,PAID_TO,141100,FALSE,FUND_TRANSACTION_LEDGER
REL0006477,PRJ001410,SYN_AGENCY_074,IMPLEMENTED_BY,523500,TRUE,MPLADS_SANCTION_ORDER
REL0006478,PRJ001410,SYN_ZP_004,FUNDED_THROUGH,255800,TRUE,FUND_RELEASE_LEDGER
REL0006479,PRJ001410,SYN_CONTRACTOR_055,EXECUTED_BY,515900,TRUE,WORK_ORDER
REL0006480,PRJ001410,SYN_CONTRACTOR_055,PAID_TO,515900,TRUE,FUND_TRANSACTION_LEDGER
REL0006481,PRJ001411,SYN_AGENCY_066,IMPLEMENTED_BY,1324100,TRUE,MPLADS_SANCTION_ORDER
REL0006482,PRJ001411,SYN_DA_037,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006483,PRJ001411,SYN_CONTRACTOR_015,EXECUTED_BY,1099722,TRUE,WORK_ORDER
REL0006484,PRJ001411,SYN_CONTRACTOR_015,PAID_TO,38600,TRUE,FUND_TRANSACTION_LEDGER
REL0006485,PRJ001411,SYN_DA_037,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006486,PRJ001412,SYN_AGENCY_039,IMPLEMENTED_BY,2449500,TRUE,MPLADS_SANCTION_ORDER
REL0006487,PRJ001412,SYN_CONTRACTOR_052,EXECUTED_BY,2230400,TRUE,WORK_ORDER
REL0006488,PRJ001412,SYN_CONTRACTOR_052,PAID_TO,2230400,TRUE,FUND_TRANSACTION_LEDGER
REL0006489,PRJ001413,SYN_AGENCY_050,IMPLEMENTED_BY,3288100,TRUE,MPLADS_SANCTION_ORDER
REL0006490,PRJ001413,SYN_ZP_030,FUNDED_THROUGH,2445600,TRUE,FUND_RELEASE_LEDGER
REL0006491,PRJ001413,SYN_CONTRACTOR_057,EXECUTED_BY,2661993,TRUE,WORK_ORDER
REL0006492,PRJ001413,SYN_SUPPLIER_020,SUPPLIED_BY,890100,FALSE,SUPPLY_ORDER_REGISTER
REL0006493,PRJ001413,SYN_CONTRACTOR_057,PAID_TO,2166100,TRUE,FUND_TRANSACTION_LEDGER
REL0006494,PRJ001413,SYN_SUPPLIER_020,PAID_TO,890100,FALSE,FUND_TRANSACTION_LEDGER
REL0006495,PRJ001413,SYN_DA_010,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006496,PRJ001414,SYN_AGENCY_036,IMPLEMENTED_BY,2093500,TRUE,MPLADS_SANCTION_ORDER
REL0006497,PRJ001414,SYN_CONTRACTOR_015,EXECUTED_BY,1675467,TRUE,WORK_ORDER
REL0006498,PRJ001414,SYN_CONTRACTOR_015,PAID_TO,477400,TRUE,FUND_TRANSACTION_LEDGER
REL0006499,PRJ001415,SYN_AGENCY_073,IMPLEMENTED_BY,1262500,TRUE,MPLADS_SANCTION_ORDER
REL0006500,PRJ001415,SYN_ZP_030,FUNDED_THROUGH,1099400,TRUE,FUND_RELEASE_LEDGER
REL0006501,PRJ001416,SYN_AGENCY_065,IMPLEMENTED_BY,1554300,TRUE,MPLADS_SANCTION_ORDER
REL0006502,PRJ001416,SYN_CONTRACTOR_165,EXECUTED_BY,1497500,TRUE,WORK_ORDER
REL0006503,PRJ001416,SYN_CONTRACTOR_165,PAID_TO,1497500,TRUE,FUND_TRANSACTION_LEDGER
REL0006504,PRJ001417,SYN_AGENCY_048,IMPLEMENTED_BY,1089500,TRUE,MPLADS_SANCTION_ORDER
REL0006505,PRJ001417,SYN_CONTRACTOR_014,EXECUTED_BY,955408,TRUE,WORK_ORDER
REL0006506,PRJ001417,SYN_CONTRACTOR_014,PAID_TO,29400,TRUE,FUND_TRANSACTION_LEDGER
REL0006507,PRJ001418,SYN_AGENCY_062,IMPLEMENTED_BY,742200,TRUE,MPLADS_SANCTION_ORDER
REL0006508,PRJ001418,SYN_ZP_033,FUNDED_THROUGH,668100,TRUE,FUND_RELEASE_LEDGER
REL0006509,PRJ001418,SYN_CONTRACTOR_058,EXECUTED_BY,664374,TRUE,WORK_ORDER
REL0006510,PRJ001418,SYN_SUPPLIER_016,SUPPLIED_BY,44600,FALSE,SUPPLY_ORDER_REGISTER
REL0006511,PRJ001418,SYN_CONTRACTOR_058,PAID_TO,138600,TRUE,FUND_TRANSACTION_LEDGER
REL0006512,PRJ001418,SYN_SUPPLIER_016,PAID_TO,44600,FALSE,FUND_TRANSACTION_LEDGER
REL0006513,PRJ001419,SYN_AGENCY_074,IMPLEMENTED_BY,2386500,TRUE,MPLADS_SANCTION_ORDER
REL0006514,PRJ001419,SYN_ZP_037,FUNDED_THROUGH,717100,TRUE,FUND_RELEASE_LEDGER
REL0006515,PRJ001419,SYN_CONTRACTOR_005,EXECUTED_BY,2107087,TRUE,WORK_ORDER
REL0006516,PRJ001419,SYN_SUPPLIER_016,SUPPLIED_BY,790900,FALSE,SUPPLY_ORDER_REGISTER
REL0006517,PRJ001419,SYN_CONTRACTOR_005,PAID_TO,1374600,TRUE,FUND_TRANSACTION_LEDGER
REL0006518,PRJ001419,SYN_SUPPLIER_016,PAID_TO,790900,FALSE,FUND_TRANSACTION_LEDGER
REL0006519,PRJ001419,SYN_DA_012,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006520,PRJ001420,SYN_AGENCY_054,IMPLEMENTED_BY,663800,TRUE,MPLADS_SANCTION_ORDER
REL0006521,PRJ001420,SYN_ZP_027,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006522,PRJ001420,SYN_CONTRACTOR_022,EXECUTED_BY,646200,TRUE,WORK_ORDER
REL0006523,PRJ001420,SYN_CONTRACTOR_022,PAID_TO,646200,TRUE,FUND_TRANSACTION_LEDGER
REL0006524,PRJ001420,SYN_DA_012,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006525,PRJ001421,SYN_AGENCY_042,IMPLEMENTED_BY,1945700,TRUE,MPLADS_SANCTION_ORDER
REL0006526,PRJ001421,SYN_DA_034,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0006527,PRJ001421,SYN_CONTRACTOR_005,EXECUTED_BY,1591857,TRUE,WORK_ORDER
REL0006528,PRJ001421,SYN_CONTRACTOR_005,PAID_TO,242100,TRUE,FUND_TRANSACTION_LEDGER
REL0006529,PRJ001422,SYN_AGENCY_001,IMPLEMENTED_BY,1977700,TRUE,MPLADS_SANCTION_ORDER
REL0006530,PRJ001422,SYN_ZP_037,FUNDED_THROUGH,1402200,TRUE,FUND_RELEASE_LEDGER
REL0006531,PRJ001422,SYN_CONTRACTOR_005,EXECUTED_BY,1873736,TRUE,WORK_ORDER
REL0006532,PRJ001422,SYN_CONTRACTOR_005,PAID_TO,127000,TRUE,FUND_TRANSACTION_LEDGER
REL0006533,PRJ001422,SYN_DA_001,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006534,PRJ001423,SYN_AGENCY_059,IMPLEMENTED_BY,1374100,TRUE,MPLADS_SANCTION_ORDER
REL0006535,PRJ001423,SYN_ZP_033,FUNDED_THROUGH,587200,TRUE,FUND_RELEASE_LEDGER
REL0006536,PRJ001423,SYN_CONTRACTOR_077,EXECUTED_BY,1285071,TRUE,WORK_ORDER
REL0006537,PRJ001423,SYN_SUPPLIER_041,SUPPLIED_BY,496100,FALSE,SUPPLY_ORDER_REGISTER
REL0006538,PRJ001423,SYN_CONTRACTOR_077,PAID_TO,503300,TRUE,FUND_TRANSACTION_LEDGER
REL0006539,PRJ001423,SYN_SUPPLIER_041,PAID_TO,496100,FALSE,FUND_TRANSACTION_LEDGER
REL0006540,PRJ001424,SYN_AGENCY_034,IMPLEMENTED_BY,500700,TRUE,MPLADS_SANCTION_ORDER
REL0006541,PRJ001424,SYN_CONTRACTOR_123,EXECUTED_BY,413248,TRUE,WORK_ORDER
REL0006542,PRJ001424,SYN_CONTRACTOR_123,PAID_TO,320700,TRUE,FUND_TRANSACTION_LEDGER
REL0006543,PRJ001424,SYN_DA_007,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006544,PRJ001425,SYN_AGENCY_074,IMPLEMENTED_BY,662800,TRUE,MPLADS_SANCTION_ORDER
REL0006545,PRJ001425,SYN_DA_054,FUNDED_THROUGH,362900,TRUE,FUND_RELEASE_LEDGER
REL0006546,PRJ001426,SYN_AGENCY_072,IMPLEMENTED_BY,426400,TRUE,MPLADS_SANCTION_ORDER
REL0006547,PRJ001426,SYN_CONTRACTOR_072,EXECUTED_BY,371877,TRUE,WORK_ORDER
REL0006548,PRJ001426,SYN_CONTRACTOR_072,PAID_TO,63200,TRUE,FUND_TRANSACTION_LEDGER
REL0006549,PRJ001427,SYN_AGENCY_020,IMPLEMENTED_BY,3456500,TRUE,MPLADS_SANCTION_ORDER
REL0006550,PRJ001427,SYN_DA_054,FUNDED_THROUGH,1339600,TRUE,FUND_RELEASE_LEDGER
REL0006551,PRJ001428,SYN_AGENCY_042,IMPLEMENTED_BY,1366300,TRUE,MPLADS_SANCTION_ORDER
REL0006552,PRJ001428,SYN_DA_007,FUNDED_THROUGH,487700,TRUE,FUND_RELEASE_LEDGER
REL0006553,PRJ001429,SYN_AGENCY_063,IMPLEMENTED_BY,2638700,TRUE,MPLADS_SANCTION_ORDER
REL0006554,PRJ001429,SYN_CONTRACTOR_174,EXECUTED_BY,2290374,TRUE,WORK_ORDER
REL0006555,PRJ001429,SYN_CONTRACTOR_174,PAID_TO,1057800,TRUE,FUND_TRANSACTION_LEDGER
REL0006556,PRJ001430,SYN_AGENCY_078,IMPLEMENTED_BY,830300,TRUE,MPLADS_SANCTION_ORDER
REL0006557,PRJ001430,SYN_CONTRACTOR_123,EXECUTED_BY,687970,TRUE,WORK_ORDER
REL0006558,PRJ001430,SYN_CONTRACTOR_123,PAID_TO,380800,TRUE,FUND_TRANSACTION_LEDGER
REL0006559,PRJ001431,SYN_AGENCY_053,IMPLEMENTED_BY,1653000,TRUE,MPLADS_SANCTION_ORDER
REL0006560,PRJ001431,SYN_DA_007,FUNDED_THROUGH,1080600,TRUE,FUND_RELEASE_LEDGER
REL0006561,PRJ001431,SYN_CONTRACTOR_017,EXECUTED_BY,1463691,TRUE,WORK_ORDER
REL0006562,PRJ001431,SYN_VENDOR_073,SUPPLIED_BY,433700,FALSE,SUPPLY_ORDER_REGISTER
REL0006563,PRJ001431,SYN_CONTRACTOR_017,PAID_TO,477400,TRUE,FUND_TRANSACTION_LEDGER
REL0006564,PRJ001431,SYN_VENDOR_073,PAID_TO,433700,FALSE,FUND_TRANSACTION_LEDGER
REL0006565,PRJ001432,SYN_AGENCY_004,IMPLEMENTED_BY,1291700,TRUE,MPLADS_SANCTION_ORDER
REL0006566,PRJ001432,SYN_CONTRACTOR_037,EXECUTED_BY,1009837,TRUE,WORK_ORDER
REL0006567,PRJ001432,SYN_VENDOR_013,SUPPLIED_BY,82500,FALSE,SUPPLY_ORDER_REGISTER
REL0006568,PRJ001432,SYN_CONTRACTOR_037,PAID_TO,536300,TRUE,FUND_TRANSACTION_LEDGER
REL0006569,PRJ001432,SYN_VENDOR_013,PAID_TO,82500,FALSE,FUND_TRANSACTION_LEDGER
REL0006570,PRJ001433,SYN_AGENCY_035,IMPLEMENTED_BY,625100,TRUE,MPLADS_SANCTION_ORDER
REL0006571,PRJ001433,SYN_DA_006,FUNDED_THROUGH,358000,TRUE,FUND_RELEASE_LEDGER
REL0006572,PRJ001433,SYN_CONTRACTOR_038,EXECUTED_BY,592400,TRUE,WORK_ORDER
REL0006573,PRJ001433,SYN_CONTRACTOR_038,PAID_TO,592400,TRUE,FUND_TRANSACTION_LEDGER
REL0006574,PRJ001433,SYN_DA_026,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006575,PRJ001434,SYN_AGENCY_009,IMPLEMENTED_BY,219400,TRUE,MPLADS_SANCTION_ORDER
REL0006576,PRJ001434,SYN_CONTRACTOR_038,EXECUTED_BY,213800,TRUE,WORK_ORDER
REL0006577,PRJ001434,SYN_CONTRACTOR_038,PAID_TO,213800,TRUE,FUND_TRANSACTION_LEDGER
REL0006578,PRJ001434,SYN_DA_030,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0006579,PRJ001435,SYN_AGENCY_009,IMPLEMENTED_BY,219900,TRUE,MPLADS_SANCTION_ORDER
REL0006580,PRJ001435,SYN_DA_006,FUNDED_THROUGH,99100,TRUE,FUND_RELEASE_LEDGER
REL0006581,PRJ001435,SYN_VENDOR_107,SUPPLIED_BY,80200,FALSE,SUPPLY_ORDER_REGISTER
REL0006582,PRJ001435,SYN_VENDOR_107,PAID_TO,80200,TRUE,FUND_TRANSACTION_LEDGER
REL0006583,PRJ001435,SYN_DA_006,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0006584,PRJ001436,SYN_AGENCY_036,IMPLEMENTED_BY,3511300,TRUE,MPLADS_SANCTION_ORDER
REL0006585,PRJ001436,SYN_CONTRACTOR_039,EXECUTED_BY,3073688,TRUE,WORK_ORDER
REL0006586,PRJ001436,SYN_VENDOR_059,SUPPLIED_BY,592600,FALSE,SUPPLY_ORDER_REGISTER
REL0006587,PRJ001436,SYN_VENDOR_059,PAID_TO,592600,TRUE,FUND_TRANSACTION_LEDGER
REL0006588,PRJ001436,SYN_CONTRACTOR_039,PAID_TO,353000,FALSE,FUND_TRANSACTION_LEDGER
REL0006589,PRJ001437,SYN_AGENCY_006,IMPLEMENTED_BY,3051900,TRUE,MPLADS_SANCTION_ORDER
