relationship_id,project_id,entity_id,relationship_type,financial_value_inr,is_primary,data_source
REL0003020,PRJ000946,SYN_CONTRACTOR_032,EXECUTED_BY,1421829,TRUE,SYNTHETIC_WORK_ORDER
REL0003021,PRJ000946,SYN_VENDOR_036,SUPPLIED_BY,300632,FALSE,SUPPLY_ORDER_REGISTER
REL0003022,PRJ000946,SYN_CONTRACTOR_032,PAID_TO,336900,TRUE,FUND_TRANSACTION_LEDGER
REL0003023,PRJ000946,SYN_VENDOR_036,PAID_TO,296200,FALSE,FUND_TRANSACTION_LEDGER
REL0003024,PRJ000947,SYN_AGENCY_014,IMPLEMENTED_BY,2110900,TRUE,MPLADS_SANCTION_ORDER
REL0003025,PRJ000947,SYN_CONTRACTOR_095,EXECUTED_BY,1834871,TRUE,SYNTHETIC_WORK_ORDER
REL0003026,PRJ000947,SYN_VENDOR_067,SUPPLIED_BY,1798654,FALSE,SUPPLY_ORDER_REGISTER
REL0003027,PRJ000947,SYN_VENDOR_067,PAID_TO,1643400,TRUE,FUND_TRANSACTION_LEDGER
REL0003028,PRJ000948,SYN_AGENCY_010,IMPLEMENTED_BY,1162700,TRUE,MPLADS_SANCTION_ORDER
REL0003029,PRJ000949,SYN_AGENCY_072,IMPLEMENTED_BY,1360700,TRUE,MPLADS_SANCTION_ORDER
REL0003030,PRJ000949,SYN_CONTRACTOR_035,EXECUTED_BY,1074200,TRUE,SYNTHETIC_WORK_ORDER
REL0003031,PRJ000949,SYN_CONTRACTOR_035,PAID_TO,1074200,TRUE,FUND_TRANSACTION_LEDGER
REL0003032,PRJ000949,SYN_GOVAGENCY_012,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003033,PRJ000950,SYN_AGENCY_028,IMPLEMENTED_BY,948600,TRUE,MPLADS_SANCTION_ORDER
REL0003034,PRJ000951,SYN_AGENCY_078,IMPLEMENTED_BY,2058600,TRUE,MPLADS_SANCTION_ORDER
REL0003035,PRJ000951,SYN_VENDOR_002,SUPPLIED_BY,1893500,TRUE,SUPPLY_ORDER_REGISTER
REL0003036,PRJ000951,SYN_VENDOR_002,PAID_TO,1893500,TRUE,FUND_TRANSACTION_LEDGER
REL0003037,PRJ000951,SYN_GOVAGENCY_024,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003038,PRJ000952,SYN_AGENCY_062,IMPLEMENTED_BY,3503100,TRUE,MPLADS_SANCTION_ORDER
REL0003039,PRJ000952,SYN_CONTRACTOR_026,EXECUTED_BY,2992851,TRUE,SYNTHETIC_WORK_ORDER
REL0003040,PRJ000952,SYN_PRI_034,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003041,PRJ000953,SYN_AGENCY_023,IMPLEMENTED_BY,2956600,TRUE,MPLADS_SANCTION_ORDER
REL0003042,PRJ000953,SYN_CONTRACTOR_060,EXECUTED_BY,2516120,TRUE,SYNTHETIC_WORK_ORDER
REL0003043,PRJ000953,SYN_CONTRACTOR_060,PAID_TO,732600,TRUE,FUND_TRANSACTION_LEDGER
REL0003044,PRJ000954,SYN_AGENCY_035,IMPLEMENTED_BY,2242900,TRUE,MPLADS_SANCTION_ORDER
REL0003045,PRJ000954,SYN_CONTRACTOR_061,EXECUTED_BY,1749954,TRUE,SYNTHETIC_WORK_ORDER
REL0003046,PRJ000954,SYN_VENDOR_095,SUPPLIED_BY,686022,FALSE,SUPPLY_ORDER_REGISTER
REL0003047,PRJ000954,SYN_VENDOR_095,PAID_TO,613700,TRUE,FUND_TRANSACTION_LEDGER
REL0003048,PRJ000954,SYN_CONTRACTOR_061,PAID_TO,553200,FALSE,FUND_TRANSACTION_LEDGER
REL0003049,PRJ000955,SYN_AGENCY_010,IMPLEMENTED_BY,3348800,TRUE,MPLADS_SANCTION_ORDER
REL0003050,PRJ000955,SYN_CONTRACTOR_062,EXECUTED_BY,2954646,TRUE,SYNTHETIC_WORK_ORDER
REL0003051,PRJ000955,SYN_SUPPLIER_036,SUPPLIED_BY,785827,FALSE,SUPPLY_ORDER_REGISTER
REL0003052,PRJ000955,SYN_CONTRACTOR_062,PAID_TO,2517800,TRUE,FUND_TRANSACTION_LEDGER
REL0003053,PRJ000956,SYN_AGENCY_030,IMPLEMENTED_BY,1146400,TRUE,MPLADS_SANCTION_ORDER
REL0003054,PRJ000956,SYN_VENDOR_037,SUPPLIED_BY,836445,TRUE,SUPPLY_ORDER_REGISTER
REL0003055,PRJ000956,SYN_VENDOR_037,PAID_TO,795300,TRUE,FUND_TRANSACTION_LEDGER
REL0003056,PRJ000957,SYN_AGENCY_049,IMPLEMENTED_BY,1564200,TRUE,MPLADS_SANCTION_ORDER
REL0003057,PRJ000957,SYN_VENDOR_068,SUPPLIED_BY,1254063,TRUE,SUPPLY_ORDER_REGISTER
REL0003058,PRJ000957,SYN_VENDOR_068,PAID_TO,1225500,TRUE,FUND_TRANSACTION_LEDGER
REL0003059,PRJ000958,SYN_AGENCY_026,IMPLEMENTED_BY,2359100,TRUE,MPLADS_SANCTION_ORDER
REL0003060,PRJ000958,SYN_VENDOR_099,SUPPLIED_BY,336780,TRUE,SUPPLY_ORDER_REGISTER
REL0003061,PRJ000958,SYN_VENDOR_099,PAID_TO,314000,TRUE,FUND_TRANSACTION_LEDGER
REL0003062,PRJ000959,SYN_AGENCY_015,IMPLEMENTED_BY,2360400,TRUE,MPLADS_SANCTION_ORDER
REL0003063,PRJ000959,SYN_CONTRACTOR_066,EXECUTED_BY,2128422,TRUE,SYNTHETIC_WORK_ORDER
REL0003064,PRJ000959,SYN_CONTRACTOR_066,PAID_TO,1303700,TRUE,FUND_TRANSACTION_LEDGER
REL0003065,PRJ000959,SYN_USERAGENCY_017,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003066,PRJ000960,SYN_AGENCY_023,IMPLEMENTED_BY,1580300,TRUE,MPLADS_SANCTION_ORDER
REL0003067,PRJ000960,SYN_CONTRACTOR_088,EXECUTED_BY,1486703,TRUE,SYNTHETIC_WORK_ORDER
REL0003068,PRJ000960,SYN_VENDOR_092,SUPPLIED_BY,297944,FALSE,SUPPLY_ORDER_REGISTER
REL0003069,PRJ000960,SYN_CONTRACTOR_088,PAID_TO,297100,TRUE,FUND_TRANSACTION_LEDGER
REL0003070,PRJ000960,SYN_VENDOR_092,PAID_TO,294000,FALSE,FUND_TRANSACTION_LEDGER
REL0003071,PRJ000961,SYN_AGENCY_042,IMPLEMENTED_BY,2600000,TRUE,MPLADS_SANCTION_ORDER
REL0003072,PRJ000961,SYN_CONTRACTOR_089,EXECUTED_BY,2085108,TRUE,SYNTHETIC_WORK_ORDER
REL0003073,PRJ000961,SYN_CONTRACTOR_089,PAID_TO,617300,TRUE,FUND_TRANSACTION_LEDGER
REL0003074,PRJ000962,SYN_AGENCY_040,IMPLEMENTED_BY,2385800,TRUE,MPLADS_SANCTION_ORDER
REL0003075,PRJ000962,SYN_CONTRACTOR_090,EXECUTED_BY,2000807,TRUE,SYNTHETIC_WORK_ORDER
REL0003076,PRJ000962,SYN_VENDOR_034,SUPPLIED_BY,1133746,FALSE,SUPPLY_ORDER_REGISTER
REL0003077,PRJ000962,SYN_VENDOR_034,PAID_TO,1045800,TRUE,FUND_TRANSACTION_LEDGER
REL0003078,PRJ000962,SYN_CONTRACTOR_090,PAID_TO,1006700,FALSE,FUND_TRANSACTION_LEDGER
REL0003079,PRJ000963,SYN_AGENCY_042,IMPLEMENTED_BY,1686900,TRUE,MPLADS_SANCTION_ORDER
REL0003080,PRJ000963,SYN_CONTRACTOR_091,EXECUTED_BY,1449339,TRUE,SYNTHETIC_WORK_ORDER
REL0003081,PRJ000963,SYN_CONTRACTOR_091,PAID_TO,740900,TRUE,FUND_TRANSACTION_LEDGER
REL0003082,PRJ000964,SYN_AGENCY_047,IMPLEMENTED_BY,1803800,TRUE,MPLADS_SANCTION_ORDER
REL0003083,PRJ000964,SYN_CONTRACTOR_092,EXECUTED_BY,1622619,TRUE,SYNTHETIC_WORK_ORDER
REL0003084,PRJ000964,SYN_CONTRACTOR_092,PAID_TO,1057100,TRUE,FUND_TRANSACTION_LEDGER
REL0003085,PRJ000964,SYN_DA_011,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0003086,PRJ000964,SYN_PS_052,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003087,PRJ000965,SYN_AGENCY_003,IMPLEMENTED_BY,2647700,TRUE,MPLADS_SANCTION_ORDER
REL0003088,PRJ000965,SYN_CONTRACTOR_093,EXECUTED_BY,2443040,TRUE,SYNTHETIC_WORK_ORDER
REL0003089,PRJ000965,SYN_VENDOR_007,SUPPLIED_BY,184742,FALSE,SUPPLY_ORDER_REGISTER
REL0003090,PRJ000965,SYN_CONTRACTOR_093,PAID_TO,532700,TRUE,FUND_TRANSACTION_LEDGER
REL0003091,PRJ000965,SYN_VENDOR_007,PAID_TO,174000,FALSE,FUND_TRANSACTION_LEDGER
REL0003092,PRJ000965,SYN_PS_045,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003093,PRJ000966,SYN_AGENCY_077,IMPLEMENTED_BY,3037900,TRUE,MPLADS_SANCTION_ORDER
REL0003094,PRJ000966,SYN_CONTRACTOR_094,EXECUTED_BY,2398503,TRUE,SYNTHETIC_WORK_ORDER
REL0003095,PRJ000966,SYN_VENDOR_038,SUPPLIED_BY,1534821,FALSE,SUPPLY_ORDER_REGISTER
REL0003096,PRJ000966,SYN_CONTRACTOR_094,PAID_TO,1433700,TRUE,FUND_TRANSACTION_LEDGER
REL0003097,PRJ000966,SYN_VENDOR_038,PAID_TO,1389000,FALSE,FUND_TRANSACTION_LEDGER
REL0003098,PRJ000966,SYN_GP_001,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003099,PRJ000967,SYN_AGENCY_001,IMPLEMENTED_BY,1890100,TRUE,MPLADS_SANCTION_ORDER
REL0003100,PRJ000967,SYN_CONTRACTOR_095,EXECUTED_BY,1384279,TRUE,SYNTHETIC_WORK_ORDER
REL0003101,PRJ000967,SYN_VENDOR_069,SUPPLIED_BY,1105100,FALSE,SUPPLY_ORDER_REGISTER
REL0003102,PRJ000967,SYN_VENDOR_069,PAID_TO,988200,TRUE,FUND_TRANSACTION_LEDGER
REL0003103,PRJ000967,SYN_CONTRACTOR_095,PAID_TO,733900,FALSE,FUND_TRANSACTION_LEDGER
REL0003104,PRJ000968,SYN_AGENCY_046,IMPLEMENTED_BY,829700,TRUE,MPLADS_SANCTION_ORDER
REL0003105,PRJ000968,SYN_CONTRACTOR_096,EXECUTED_BY,775081,TRUE,SYNTHETIC_WORK_ORDER
REL0003106,PRJ000968,SYN_VENDOR_100,SUPPLIED_BY,451677,FALSE,SUPPLY_ORDER_REGISTER
REL0003107,PRJ000968,SYN_VENDOR_100,PAID_TO,445200,TRUE,FUND_TRANSACTION_LEDGER
REL0003108,PRJ000968,SYN_CONTRACTOR_096,PAID_TO,169100,FALSE,FUND_TRANSACTION_LEDGER
REL0003109,PRJ000969,SYN_AGENCY_007,IMPLEMENTED_BY,1550700,TRUE,MPLADS_SANCTION_ORDER
REL0003110,PRJ000969,SYN_CONTRACTOR_001,EXECUTED_BY,1139055,TRUE,SYNTHETIC_WORK_ORDER
REL0003111,PRJ000969,SYN_VENDOR_011,SUPPLIED_BY,810319,FALSE,SUPPLY_ORDER_REGISTER
REL0003112,PRJ000969,SYN_VENDOR_011,PAID_TO,800500,TRUE,FUND_TRANSACTION_LEDGER
REL0003113,PRJ000970,SYN_AGENCY_065,IMPLEMENTED_BY,546200,TRUE,MPLADS_SANCTION_ORDER
REL0003114,PRJ000970,SYN_VENDOR_093,SUPPLIED_BY,411174,TRUE,SUPPLY_ORDER_REGISTER
REL0003115,PRJ000970,SYN_VENDOR_093,PAID_TO,395800,TRUE,FUND_TRANSACTION_LEDGER
REL0003116,PRJ000971,SYN_AGENCY_077,IMPLEMENTED_BY,1985100,TRUE,MPLADS_SANCTION_ORDER
REL0003117,PRJ000971,SYN_CONTRACTOR_120,EXECUTED_BY,1772751,TRUE,SYNTHETIC_WORK_ORDER
REL0003118,PRJ000971,SYN_VENDOR_004,SUPPLIED_BY,900003,FALSE,SUPPLY_ORDER_REGISTER
REL0003119,PRJ000971,SYN_VENDOR_004,PAID_TO,830200,TRUE,FUND_TRANSACTION_LEDGER
REL0003120,PRJ000971,SYN_CONTRACTOR_120,PAID_TO,330800,FALSE,FUND_TRANSACTION_LEDGER
REL0003121,PRJ000972,SYN_AGENCY_057,IMPLEMENTED_BY,2500900,TRUE,MPLADS_SANCTION_ORDER
REL0003122,PRJ000972,SYN_CONTRACTOR_121,EXECUTED_BY,2226500,TRUE,SYNTHETIC_WORK_ORDER
REL0003123,PRJ000972,SYN_CONTRACTOR_121,PAID_TO,2226500,TRUE,FUND_TRANSACTION_LEDGER
REL0003124,PRJ000972,SYN_PRI_027,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003125,PRJ000973,SYN_AGENCY_062,IMPLEMENTED_BY,1041600,TRUE,MPLADS_SANCTION_ORDER
REL0003126,PRJ000973,SYN_CONTRACTOR_122,EXECUTED_BY,909900,TRUE,SYNTHETIC_WORK_ORDER
REL0003127,PRJ000973,SYN_CONTRACTOR_122,PAID_TO,909900,TRUE,FUND_TRANSACTION_LEDGER
REL0003128,PRJ000974,SYN_AGENCY_006,IMPLEMENTED_BY,2725600,TRUE,MPLADS_SANCTION_ORDER
REL0003129,PRJ000974,SYN_CONTRACTOR_123,EXECUTED_BY,2546480,TRUE,SYNTHETIC_WORK_ORDER
REL0003130,PRJ000974,SYN_CONTRACTOR_123,PAID_TO,2286000,TRUE,FUND_TRANSACTION_LEDGER
REL0003131,PRJ000975,SYN_AGENCY_015,IMPLEMENTED_BY,1529300,TRUE,MPLADS_SANCTION_ORDER
REL0003132,PRJ000976,SYN_AGENCY_058,IMPLEMENTED_BY,1501200,TRUE,MPLADS_SANCTION_ORDER
REL0003133,PRJ000976,SYN_CONTRACTOR_125,EXECUTED_BY,1260269,TRUE,SYNTHETIC_WORK_ORDER
REL0003134,PRJ000976,SYN_CONTRACTOR_125,PAID_TO,1059500,TRUE,FUND_TRANSACTION_LEDGER
REL0003135,PRJ000977,SYN_AGENCY_015,IMPLEMENTED_BY,2366000,TRUE,MPLADS_SANCTION_ORDER
REL0003136,PRJ000977,SYN_VENDOR_070,SUPPLIED_BY,2076901,TRUE,SUPPLY_ORDER_REGISTER
REL0003137,PRJ000977,SYN_VENDOR_070,PAID_TO,1856600,TRUE,FUND_TRANSACTION_LEDGER
REL0003138,PRJ000978,SYN_AGENCY_047,IMPLEMENTED_BY,2118000,TRUE,MPLADS_SANCTION_ORDER
REL0003139,PRJ000978,SYN_VENDOR_101,SUPPLIED_BY,687459,TRUE,SUPPLY_ORDER_REGISTER
REL0003140,PRJ000978,SYN_VENDOR_101,PAID_TO,668100,TRUE,FUND_TRANSACTION_LEDGER
REL0003141,PRJ000978,SYN_GP_005,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003142,PRJ000979,SYN_AGENCY_074,IMPLEMENTED_BY,2222500,TRUE,MPLADS_SANCTION_ORDER
REL0003143,PRJ000979,SYN_CONTRACTOR_128,EXECUTED_BY,1995016,TRUE,SYNTHETIC_WORK_ORDER
REL0003144,PRJ000979,SYN_CONTRACTOR_128,PAID_TO,1221600,TRUE,FUND_TRANSACTION_LEDGER
REL0003145,PRJ000980,SYN_AGENCY_056,IMPLEMENTED_BY,1778200,TRUE,MPLADS_SANCTION_ORDER
REL0003146,PRJ000981,SYN_AGENCY_012,IMPLEMENTED_BY,1045100,TRUE,MPLADS_SANCTION_ORDER
REL0003147,PRJ000982,SYN_AGENCY_046,IMPLEMENTED_BY,3011700,TRUE,MPLADS_SANCTION_ORDER
REL0003148,PRJ000982,SYN_VENDOR_036,SUPPLIED_BY,1400108,TRUE,SUPPLY_ORDER_REGISTER
REL0003149,PRJ000982,SYN_VENDOR_036,PAID_TO,1283400,TRUE,FUND_TRANSACTION_LEDGER
REL0003150,PRJ000983,SYN_AGENCY_041,IMPLEMENTED_BY,2840400,TRUE,MPLADS_SANCTION_ORDER
REL0003151,PRJ000983,SYN_CONTRACTOR_153,EXECUTED_BY,2229967,TRUE,SYNTHETIC_WORK_ORDER
REL0003152,PRJ000983,SYN_VENDOR_067,SUPPLIED_BY,968417,FALSE,SUPPLY_ORDER_REGISTER
REL0003153,PRJ000983,SYN_CONTRACTOR_153,PAID_TO,1027700,TRUE,FUND_TRANSACTION_LEDGER
REL0003154,PRJ000983,SYN_VENDOR_067,PAID_TO,965000,FALSE,FUND_TRANSACTION_LEDGER
REL0003155,PRJ000984,SYN_AGENCY_052,IMPLEMENTED_BY,2308400,TRUE,MPLADS_SANCTION_ORDER
REL0003156,PRJ000984,SYN_CONTRACTOR_154,EXECUTED_BY,2177965,TRUE,SYNTHETIC_WORK_ORDER
REL0003157,PRJ000984,SYN_CONTRACTOR_154,PAID_TO,1526100,TRUE,FUND_TRANSACTION_LEDGER
REL0003158,PRJ000985,SYN_AGENCY_061,IMPLEMENTED_BY,3894200,TRUE,MPLADS_SANCTION_ORDER
REL0003159,PRJ000985,SYN_CONTRACTOR_003,EXECUTED_BY,3402866,TRUE,SYNTHETIC_WORK_ORDER
REL0003160,PRJ000985,SYN_GOVAGENCY_003,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003161,PRJ000986,SYN_AGENCY_058,IMPLEMENTED_BY,1764000,TRUE,MPLADS_SANCTION_ORDER
REL0003162,PRJ000986,SYN_CONTRACTOR_156,EXECUTED_BY,1571612,TRUE,SYNTHETIC_WORK_ORDER
REL0003163,PRJ000986,SYN_CONTRACTOR_156,PAID_TO,575400,TRUE,FUND_TRANSACTION_LEDGER
REL0003164,PRJ000987,SYN_AGENCY_033,IMPLEMENTED_BY,3153900,TRUE,MPLADS_SANCTION_ORDER
REL0003165,PRJ000987,SYN_CONTRACTOR_157,EXECUTED_BY,2392620,TRUE,SYNTHETIC_WORK_ORDER
REL0003166,PRJ000987,SYN_CONTRACTOR_157,PAID_TO,1722800,TRUE,FUND_TRANSACTION_LEDGER
REL0003167,PRJ000987,SYN_PS_032,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003168,PRJ000988,SYN_AGENCY_076,IMPLEMENTED_BY,3005700,TRUE,MPLADS_SANCTION_ORDER
REL0003169,PRJ000989,SYN_AGENCY_041,IMPLEMENTED_BY,1628000,TRUE,MPLADS_SANCTION_ORDER
REL0003170,PRJ000989,SYN_CONTRACTOR_159,EXECUTED_BY,1427177,TRUE,SYNTHETIC_WORK_ORDER
REL0003171,PRJ000989,SYN_CONTRACTOR_159,PAID_TO,741300,TRUE,FUND_TRANSACTION_LEDGER
REL0003172,PRJ000990,SYN_AGENCY_079,IMPLEMENTED_BY,3007300,TRUE,MPLADS_SANCTION_ORDER
REL0003173,PRJ000990,SYN_VENDOR_095,SUPPLIED_BY,1095347,TRUE,SUPPLY_ORDER_REGISTER
REL0003174,PRJ000990,SYN_VENDOR_095,PAID_TO,1039100,TRUE,FUND_TRANSACTION_LEDGER
REL0003175,PRJ000991,SYN_AGENCY_060,IMPLEMENTED_BY,1012500,TRUE,MPLADS_SANCTION_ORDER
REL0003176,PRJ000991,SYN_CONTRACTOR_002,EXECUTED_BY,808843,TRUE,SYNTHETIC_WORK_ORDER
REL0003177,PRJ000991,SYN_VENDOR_006,SUPPLIED_BY,423728,FALSE,SUPPLY_ORDER_REGISTER
REL0003178,PRJ000991,SYN_CONTRACTOR_002,PAID_TO,463400,TRUE,FUND_TRANSACTION_LEDGER
REL0003179,PRJ000991,SYN_VENDOR_006,PAID_TO,417500,FALSE,FUND_TRANSACTION_LEDGER
REL0003180,PRJ000992,SYN_AGENCY_056,IMPLEMENTED_BY,961300,TRUE,MPLADS_SANCTION_ORDER
REL0003181,PRJ000992,SYN_CONTRACTOR_003,EXECUTED_BY,749701,TRUE,SYNTHETIC_WORK_ORDER
REL0003182,PRJ000992,SYN_VENDOR_037,SUPPLIED_BY,346507,FALSE,SUPPLY_ORDER_REGISTER
REL0003183,PRJ000992,SYN_CONTRACTOR_003,PAID_TO,518700,TRUE,FUND_TRANSACTION_LEDGER
REL0003184,PRJ000992,SYN_VENDOR_037,PAID_TO,317200,FALSE,FUND_TRANSACTION_LEDGER
REL0003185,PRJ000992,SYN_ZP_027,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0003186,PRJ000992,SYN_GP_010,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003187,PRJ000993,SYN_AGENCY_025,IMPLEMENTED_BY,1095700,TRUE,MPLADS_SANCTION_ORDER
REL0003188,PRJ000993,SYN_CONTRACTOR_014,EXECUTED_BY,831474,TRUE,SYNTHETIC_WORK_ORDER
REL0003189,PRJ000993,SYN_GOVAGENCY_001,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003190,PRJ000994,SYN_AGENCY_048,IMPLEMENTED_BY,1286800,TRUE,MPLADS_SANCTION_ORDER
REL0003191,PRJ000994,SYN_CONTRACTOR_026,EXECUTED_BY,1037856,TRUE,SYNTHETIC_WORK_ORDER
REL0003192,PRJ000995,SYN_AGENCY_036,IMPLEMENTED_BY,1603000,TRUE,MPLADS_SANCTION_ORDER
REL0003193,PRJ000995,SYN_CONTRACTOR_006,EXECUTED_BY,1379667,TRUE,SYNTHETIC_WORK_ORDER
REL0003194,PRJ000995,SYN_VENDOR_010,SUPPLIED_BY,579394,FALSE,SUPPLY_ORDER_REGISTER
REL0003195,PRJ000995,SYN_VENDOR_010,PAID_TO,522900,TRUE,FUND_TRANSACTION_LEDGER
REL0003196,PRJ000995,SYN_CONTRACTOR_006,PAID_TO,467500,FALSE,FUND_TRANSACTION_LEDGER
REL0003197,PRJ000996,SYN_AGENCY_037,IMPLEMENTED_BY,3056700,TRUE,MPLADS_SANCTION_ORDER
REL0003198,PRJ000996,SYN_VENDOR_041,SUPPLIED_BY,2573777,TRUE,SUPPLY_ORDER_REGISTER
REL0003199,PRJ000996,SYN_VENDOR_041,PAID_TO,2373100,TRUE,FUND_TRANSACTION_LEDGER
REL0003200,PRJ000996,SYN_MUNI_021,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003201,PRJ000997,SYN_AGENCY_005,IMPLEMENTED_BY,484400,TRUE,MPLADS_SANCTION_ORDER
REL0003202,PRJ000997,SYN_CONTRACTOR_008,EXECUTED_BY,365881,TRUE,SYNTHETIC_WORK_ORDER
REL0003203,PRJ000997,SYN_CONTRACTOR_008,PAID_TO,345600,TRUE,FUND_TRANSACTION_LEDGER
REL0003204,PRJ000998,SYN_AGENCY_033,IMPLEMENTED_BY,3240100,TRUE,MPLADS_SANCTION_ORDER
REL0003205,PRJ000998,SYN_CONTRACTOR_009,EXECUTED_BY,3001460,TRUE,SYNTHETIC_WORK_ORDER
REL0003206,PRJ000998,SYN_VENDOR_103,SUPPLIED_BY,1196409,FALSE,SUPPLY_ORDER_REGISTER
REL0003207,PRJ000998,SYN_CONTRACTOR_009,PAID_TO,1880000,TRUE,FUND_TRANSACTION_LEDGER
REL0003208,PRJ000998,SYN_VENDOR_103,PAID_TO,1117500,FALSE,FUND_TRANSACTION_LEDGER
REL0003209,PRJ000999,SYN_AGENCY_018,IMPLEMENTED_BY,509000,TRUE,MPLADS_SANCTION_ORDER
REL0003210,PRJ001000,SYN_AGENCY_043,IMPLEMENTED_BY,7077100,TRUE,MPLADS_SANCTION_ORDER
REL0003211,PRJ001000,SYN_CONTRACTOR_164,EXECUTED_BY,5424649,TRUE,SYNTHETIC_WORK_ORDER
REL0003212,PRJ001000,SYN_VENDOR_048,SUPPLIED_BY,2016532,FALSE,SUPPLY_ORDER_REGISTER
REL0003213,PRJ001000,SYN_CONTRACTOR_164,PAID_TO,4440100,TRUE,FUND_TRANSACTION_LEDGER
REL0003214,PRJ001000,SYN_VENDOR_048,PAID_TO,1973200,FALSE,FUND_TRANSACTION_LEDGER
REL0003215,PRJ001001,SYN_AGENCY_051,IMPLEMENTED_BY,2137000,TRUE,MPLADS_SANCTION_ORDER
REL0003216,PRJ001001,SYN_DA_003,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0003217,PRJ001002,SYN_AGENCY_051,IMPLEMENTED_BY,1789600,TRUE,MPLADS_SANCTION_ORDER
REL0003218,PRJ001002,SYN_GP_003,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0003219,PRJ001003,SYN_AGENCY_014,IMPLEMENTED_BY,1457500,TRUE,MPLADS_SANCTION_ORDER
REL0003220,PRJ001003,SYN_CONTRACTOR_167,EXECUTED_BY,1201251,TRUE,SYNTHETIC_WORK_ORDER
REL0003221,PRJ001003,SYN_CONTRACTOR_167,PAID_TO,717400,TRUE,FUND_TRANSACTION_LEDGER
REL0003222,PRJ001004,SYN_AGENCY_008,IMPLEMENTED_BY,918700,TRUE,MPLADS_SANCTION_ORDER
REL0003223,PRJ001004,SYN_VENDOR_052,SUPPLIED_BY,193902,TRUE,SUPPLY_ORDER_REGISTER
REL0003224,PRJ001004,SYN_VENDOR_052,PAID_TO,181300,TRUE,FUND_TRANSACTION_LEDGER
REL0003225,PRJ001005,SYN_AGENCY_042,IMPLEMENTED_BY,1929600,TRUE,MPLADS_SANCTION_ORDER
REL0003226,PRJ001005,SYN_CONTRACTOR_099,EXECUTED_BY,1731491,TRUE,SYNTHETIC_WORK_ORDER
REL0003227,PRJ001006,SYN_AGENCY_019,IMPLEMENTED_BY,605800,TRUE,MPLADS_SANCTION_ORDER
REL0003228,PRJ001007,SYN_AGENCY_015,IMPLEMENTED_BY,1859600,TRUE,MPLADS_SANCTION_ORDER
REL0003229,PRJ001007,SYN_CONTRACTOR_042,EXECUTED_BY,1576334,TRUE,SYNTHETIC_WORK_ORDER
REL0003230,PRJ001007,SYN_VENDOR_025,SUPPLIED_BY,975301,FALSE,SUPPLY_ORDER_REGISTER
REL0003231,PRJ001007,SYN_VENDOR_025,PAID_TO,949000,TRUE,FUND_TRANSACTION_LEDGER
REL0003232,PRJ001008,SYN_AGENCY_032,IMPLEMENTED_BY,815100,TRUE,MPLADS_SANCTION_ORDER
REL0003233,PRJ001008,SYN_CONTRACTOR_172,EXECUTED_BY,744199,TRUE,SYNTHETIC_WORK_ORDER
REL0003234,PRJ001008,SYN_CONTRACTOR_172,PAID_TO,316500,TRUE,FUND_TRANSACTION_LEDGER
REL0003235,PRJ001009,SYN_AGENCY_050,IMPLEMENTED_BY,2692900,TRUE,MPLADS_SANCTION_ORDER
REL0003236,PRJ001009,SYN_CONTRACTOR_098,EXECUTED_BY,2396549,TRUE,SYNTHETIC_WORK_ORDER
REL0003237,PRJ001009,SYN_PS_015,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0003238,PRJ001010,SYN_AGENCY_067,IMPLEMENTED_BY,1948700,TRUE,MPLADS_SANCTION_ORDER
REL0003239,PRJ001010,SYN_VENDOR_049,SUPPLIED_BY,743814,TRUE,SUPPLY_ORDER_REGISTER
REL0003240,PRJ001010,SYN_VENDOR_049,PAID_TO,668400,TRUE,FUND_TRANSACTION_LEDGER
REL0003241,PRJ001011,SYN_AGENCY_042,IMPLEMENTED_BY,1786300,TRUE,MPLADS_SANCTION_ORDER
REL0003242,PRJ001011,SYN_CONTRACTOR_016,EXECUTED_BY,1559570,TRUE,SYNTHETIC_WORK_ORDER
REL0003243,PRJ001011,SYN_VENDOR_080,SUPPLIED_BY,153333,FALSE,SUPPLY_ORDER_REGISTER
